9.7868881226,8.2369861603,8.3726024628,8.5082197189
9.8062620163,8.2563600540,8.3919763565,8.5275926590
9.8256359100,8.2563600540,8.4113502502,8.5469665527
9.8450098038,8.2757339478,8.4307241440,8.5663404465
9.8643836975,8.2951078415,8.4307241440,8.5857143402
9.8837575912,8.3144817352,8.4500980377,8.5857143402
9.9031314850,8.3144817352,8.4694719315,8.6050882339
9.9225053787,8.3338556290,8.4694719315,8.6244621277
9.9418783188,8.3532295227,8.4888458252,8.6438360214
9.9612522125,8.3726024628,8.5082197189,8.6438360214
9.9806261063,8.3726024628,8.5275926590,8.6632099152
10.0000000000,8.3919763565,8.5275926590,8.6825828552
